Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
53jogSv23P6DFcOHcZrDs9,"0nmQIMXWTXfhgOBdNzhGOs","Save Me","Nightmare","Avenged Sevenfold",2010-07-23,656493,55,spotify:user:chiara_visca,2022-06-06T15:09:22Z,"alternative metal,nu metal",0.499,0.916,9,-4.785,0,0.0501,0.000391,0.00117,0.154,0.251,94.963,3
69Yia3qCLw6N9U80WhLwLn,"4f5V3PQ66nIrBCqugJtaGn","Voice of the Soul","The Sound of Perseverance - Reissue","Death",1998,223933,57,spotify:user:chiara_visca,2022-06-13T19:06:50Z,"alternative metal,death metal,dissonant death metal,florida death metal,metal,rock,technical death metal",0.158,0.572,7,-6.293,0,0.0346,0.000926,0.893,0.144,0.347,79.176,3
3TgG7j2pQTuRGXbmgR1QYw,"2n2RSaZqBuUUukhbLlpnE6","Alkaline","Alkaline","Sleep Token",2021-06-18,214106,41,spotify:user:chiara_visca,2022-06-06T16:23:00Z,"prog metal",0.488,0.82,3,-8.298,0,0.151,0.00999,0.000067,0.108,0.0486,148.068,4
5YjzcTCorDbr34bngfQIIy,"2n2RSaZqBuUUukhbLlpnE6","Hypnosis","This Place Will Become Your Tomb","Sleep Token",2021-09-24,335960,55,spotify:user:chiara_visca,2022-06-06T16:23:14Z,"prog metal",0.466,0.936,10,-7.199,0,0.0678,0.00276,0.0186,0.105,0.376,148.028,4
2IpfogHx3slMFLsDgnifa1,"2n2RSaZqBuUUukhbLlpnE6","Atlantic","This Place Will Become Your Tomb","Sleep Token",2021-09-24,293000,51,spotify:user:chiara_visca,2022-06-06T16:23:17Z,"prog metal",0.492,0.392,10,-10.414,0,0.0327,0.431,0.000362,0.127,0.403,135.005,4
3FGZFOf34nYDEcZJRkEnB3,"2n2RSaZqBuUUukhbLlpnE6","Descending","This Place Will Become Your Tomb","Sleep Token",2021-09-24,278106,44,spotify:user:chiara_visca,2022-06-06T16:23:22Z,"prog metal",0.569,0.452,0,-11.995,0,0.0396,0.19,0.39,0.11,0.168,145.03,4
5tRb0Y2bloJGI8uskuAtRL,"4lgrzShsg2FLA89UM2fdO5","Bonneville","Malina","Leprous",2017-08-25,328560,35,spotify:user:chiara_visca,2022-06-06T16:24:15Z,"norwegian metal,prog metal,progressive metal",0.628,0.649,9,-8.672,0,0.0452,0.102,0.504,0.131,0.119,109.009,4
43UDvLX76YlPWlXnMnzIUJ,"4lgrzShsg2FLA89UM2fdO5","Leashes","Malina","Leprous",2017-08-25,249658,31,spotify:user:chiara_visca,2022-06-06T16:24:26Z,"norwegian metal,prog metal,progressive metal",0.557,0.638,2,-6.054,0,0.0279,0.391,0.186,0.193,0.22,114.971,4
2v5frKIhRuyDA9lgaaesR6,"4lgrzShsg2FLA89UM2fdO5","Mirage","Malina","Leprous",2017-08-25,408476,33,spotify:user:chiara_visca,2022-06-06T16:24:36Z,"norwegian metal,prog metal,progressive metal",0.501,0.842,6,-6.516,1,0.0511,0.00485,0.337,0.115,0.352,122.041,4
0JZjn9sGtDwfHHCsQ6s7Jm,"3nnSgQo8TIgiO5M5pv3mlV","The Moth","Eidos","Kingcrow",2015-06-23,262253,41,spotify:user:chiara_visca,2022-06-07T12:18:08Z,"italian progressive metal,neo-progressive,prog metal,progressive metal",0.491,0.75,0,-8.361,1,0.037,0.00156,0.00266,0.403,0.617,84.919,4
